Sex,Age,Height,Weight,NOC,Category
1,24.0,183.0,86.0,35,watercraft_racing - sailing
0,25.0,166.0,56.0,167,team_sports - football
1,31.0,180.0,79.0,35,team_sports - hockey
1,21.0,179.0,72.0,159,fencing
1,24.0,189.0,85.0,88,team_sports - ice_hockey
1,20.0,181.0,77.0,98,team_sports - football
1,25.0,193.0,90.0,147,endurance_stamina - cross_country_skiing
1,27.0,178.0,65.0,98,endurance_stamina - road_cycling
1,25.0,178.0,75.0,66,multi_discipline_combined
0,18.0,178.0,70.0,190,sprint_classes - speed_skating
1,19.0,158.0,52.0,128,wrestling - lighter_classes_speed
1,25.0,176.0,80.0,110,fencing
1,19.0,174.0,61.0,196,Uncategorized
0,17.0,158.0,52.0,3,judo - lighter_classes_speed
1,22.0,218.0,115.0,119,team_sports - basketball
1,22.0,197.0,130.0,168,strength_power_throws
1,22.0,178.0,83.0,159,team_sports - ice_hockey
1,21.0,179.0,82.0,67,team_sports - ice_hockey
1,17.0,172.0,65.0,8,watercraft_racing - rowing
0,25.0,174.0,61.0,168,athletics_technical - jumps_and_vault
1,21.0,195.0,125.0,98,wrestling - heavy_classes_power
1,22.0,178.0,80.0,50,team_sports - water_polo
1,21.0,191.0,82.0,187,Uncategorized
1,25.0,172.0,66.0,187,wrestling - lighter_classes_speed
1,21.0,180.0,86.0,13,winter_sliding_alpine - luge
1,21.0,175.0,73.0,220,judo - middle_classes_mixed
1,21.0,176.0,60.0,215,boxing - lighter_classes_speed
1,24.0,165.0,61.0,110,team_sports - football
1,22.0,196.0,84.0,77,fencing
0,19.0,164.0,65.0,107,precision_marksmanship - archery
1,27.0,174.0,89.0,67,precision_marksmanship - shooting
1,27.0,172.0,60.0,102,wrestling - middle_classes_mixed
1,29.0,170.0,72.0,90,Uncategorized
1,19.0,194.0,90.0,74,watercraft_racing - canoeing_kayaking
0,26.0,172.0,68.0,35,artistic_aesthetic_judged - synchronized_swimming
1,20.0,182.0,74.0,28,racket_net_sports - table_tennis
1,25.0,187.0,77.0,23,endurance_stamina - running
0,16.0,155.0,37.0,19,artistic_aesthetic_judged - rhythmic_gymnastics
0,21.0,183.0,67.0,44,watercraft_racing - sailing
1,19.0,187.0,94.0,68,team_sports - handball
0,20.0,168.0,60.0,74,endurance_stamina - running
1,37.0,167.0,66.0,45,fencing
1,21.0,167.0,62.0,102,artistic_aesthetic_judged - figure_skating
1,28.0,180.0,62.0,102,endurance_stamina - running
1,23.0,183.0,85.0,72,watercraft_racing - rowing
1,20.0,183.0,60.0,72,boxing - lighter_classes_speed
1,36.0,176.0,69.0,8,equestrian
1,26.0,183.0,105.0,160,strength_power_throws
0,21.0,169.0,72.0,66,strength_power_throws
1,44.0,180.0,75.0,86,precision_marksmanship - shooting
1,25.0,186.0,110.0,168,boxing - heavy_classes_power
1,23.0,180.0,80.0,147,endurance_stamina - biathlon
1,28.0,185.0,84.0,121,athletics_technical - hurdles_steeplechase
1,26.0,189.0,97.0,118,winter_sliding_alpine - alpine_skiing
1,25.0,165.0,70.0,196,endurance_stamina - running
1,21.0,187.0,80.0,31,watercraft_racing - canoeing_kayaking
1,23.0,168.0,64.0,67,artistic_aesthetic_judged - gymnastics
0,19.0,185.0,71.0,142,team_sports - water_polo
1,26.0,164.0,54.0,105,wrestling - lighter_classes_speed
1,24.0,189.0,73.0,190,athletics_technical - jumps_and_vault
1,26.0,190.0,75.0,40,team_sports - volleyball
0,39.0,176.0,65.0,79,equestrian
1,23.0,175.0,67.0,31,artistic_aesthetic_judged - gymnastics
1,23.0,185.0,125.0,210,strength_power_throws
0,13.0,171.0,58.0,155,sprint_classes - swimming
1,25.0,187.0,103.0,178,team_sports - handball
1,27.0,183.0,60.0,28,equestrian
0,23.0,168.0,65.0,67,watercraft_racing - canoeing_kayaking
1,25.0,184.0,78.0,88,fencing
1,21.0,178.0,74.0,115,Uncategorized
1,24.0,183.0,83.0,12,team_sports - basketball
1,23.0,188.0,80.0,173,team_sports - football
1,20.0,186.0,82.0,212,athletics_technical - jumps_and_vault
0,19.0,174.0,55.0,62,sprint_classes - athletics
0,28.0,170.0,58.0,68,fencing
0,23.0,163.0,54.0,78,sprint_classes - athletics
1,35.0,190.0,112.0,12,judo - heavy_classes_power
1,22.0,172.0,64.0,67,watercraft_racing - canoeing_kayaking
0,37.0,151.0,38.0,175,endurance_stamina - running
1,25.0,180.0,75.0,190,racket_net_sports - badminton
1,23.0,179.0,81.0,79,athletics_technical - jumps_and_vault
1,23.0,182.0,82.0,159,team_sports - basketball
1,26.0,186.0,96.0,102,wrestling - heavy_classes_power
0,22.0,182.0,76.0,67,team_sports - handball
1,22.0,185.0,75.0,98,sprint_classes - swimming
1,27.0,173.0,78.0,61,team_sports - rugby_sevens
1,19.0,180.0,78.0,210,Uncategorized
1,30.0,188.0,83.0,52,team_sports - ice_hockey
1,19.0,190.0,79.0,212,sprint_classes - athletics
1,22.0,171.0,68.0,42,endurance_stamina - road_cycling
1,20.0,194.0,86.0,159,Uncategorized
1,29.0,194.0,86.0,203,team_sports - volleyball
1,23.0,192.0,87.0,88,Uncategorized
1,28.0,170.0,101.0,67,winter_sliding_alpine - luge
1,21.0,178.0,86.0,107,judo - middle_classes_mixed
1,19.0,173.0,64.0,35,boxing - lighter_classes_speed
0,25.0,172.0,95.0,52,precision_marksmanship - shooting
0,23.0,183.0,80.0,12,team_sports - water_polo
1,22.0,166.0,67.0,67,weightlifting - light_classes
0,13.0,157.0,48.0,61,artistic_aesthetic_judged - diving
1,25.0,184.0,65.0,53,endurance_stamina - running
1,21.0,183.0,83.0,212,Uncategorized
1,22.0,186.0,74.0,212,sprint_classes - athletics
1,24.0,176.0,74.0,102,Uncategorized
0,19.0,180.0,58.0,159,artistic_aesthetic_judged - rhythmic_gymnastics
1,19.0,182.0,76.0,154,Uncategorized
1,23.0,171.0,60.0,141,boxing - lighter_classes_speed
1,21.0,172.0,78.0,67,precision_marksmanship - shooting
1,29.0,194.0,96.0,66,multi_discipline_combined
0,20.0,162.0,56.0,12,fencing
1,25.0,176.0,74.0,91,watercraft_racing - canoeing_kayaking
1,44.0,177.0,74.0,203,fencing
1,27.0,188.0,100.0,35,winter_sliding_alpine - bobsleigh
1,26.0,185.0,82.0,58,team_sports - handball
1,21.0,169.0,70.0,67,Uncategorized
1,27.0,182.0,81.0,194,precision_marksmanship - shooting
0,16.0,170.0,68.0,13,team_sports - hockey
1,24.0,180.0,73.0,96,judo - middle_classes_mixed
1,21.0,178.0,78.0,96,Uncategorized
0,21.0,175.0,70.0,212,fencing
1,29.0,180.0,73.0,35,watercraft_racing - canoeing_kayaking
0,22.0,168.0,60.0,40,endurance_stamina - running
1,21.0,175.0,64.0,57,athletics_technical - jumps_and_vault
1,25.0,175.0,70.0,12,team_sports - hockey
1,26.0,175.0,65.0,158,sprint_classes - athletics
1,23.0,192.0,88.0,203,team_sports - handball
0,20.0,169.0,64.0,128,precision_marksmanship - archery
1,24.0,183.0,100.0,142,judo - heavy_classes_power
1,22.0,176.0,46.0,103,precision_marksmanship - archery
0,20.0,168.0,58.0,98,watercraft_racing - canoeing_kayaking
1,21.0,180.0,82.0,212,team_sports - ice_hockey
1,20.0,185.0,81.0,160,Uncategorized
0,22.0,180.0,65.0,98,sprint_classes - swimming
1,22.0,177.0,90.0,168,sprint_classes - cycling
1,21.0,181.0,78.0,98,watercraft_racing - canoeing_kayaking
1,24.0,179.0,73.0,53,equestrian
1,23.0,176.0,72.0,159,endurance_stamina - cross_country_skiing
1,29.0,178.0,75.0,102,racket_net_sports - table_tennis
1,21.0,192.0,81.0,61,Uncategorized
1,18.0,191.0,80.0,50,team_sports - volleyball
1,21.0,180.0,79.0,98,endurance_stamina - road_cycling
1,30.0,183.0,129.0,212,strength_power_throws
1,22.0,186.0,82.0,212,artistic_aesthetic_judged - diving
1,29.0,173.0,64.0,223,boxing - middle_classes_mixed
1,22.0,188.0,81.0,212,sprint_classes - athletics
1,20.0,183.0,78.0,204,endurance_stamina - road_cycling
0,21.0,178.0,69.0,166,team_sports - handball
1,23.0,170.0,70.0,187,watercraft_racing - sailing
1,29.0,169.0,71.0,135,fencing
1,20.0,177.0,68.0,149,team_sports - hockey
1,22.0,178.0,100.0,212,wrestling - heavy_classes_power
1,23.0,186.0,85.0,209,racket_net_sports - badminton
1,35.0,170.0,95.0,65,judo - heavy_classes_power
1,30.0,182.0,76.0,62,endurance_stamina - biathlon
1,25.0,194.0,82.0,203,team_sports - volleyball
0,27.0,170.0,60.0,77,team_sports - handball
0,20.0,185.0,74.0,61,team_sports - basketball
1,23.0,173.0,75.0,53,watercraft_racing - canoeing_kayaking
1,30.0,174.0,64.0,159,multi_discipline_combined
0,29.0,165.0,50.0,102,endurance_stamina - road_cycling
1,19.0,177.0,84.0,204,wrestling - middle_classes_mixed
1,29.0,179.0,77.0,19,watercraft_racing - sailing
1,22.0,170.0,74.0,194,team_sports - ice_hockey
1,31.0,177.0,77.0,149,team_sports - hockey
0,28.0,160.0,53.0,102,racket_net_sports - badminton
1,24.0,156.0,53.0,104,team_sports - hockey
1,22.0,176.0,71.0,102,team_sports - football
1,22.0,176.0,76.0,145,athletics_technical - jumps_and_vault
0,23.0,171.0,60.0,67,sprint_classes - swimming
1,24.0,178.0,66.0,210,endurance_stamina - cross_country_skiing
1,25.0,170.0,65.0,102,Uncategorized
0,20.0,170.0,67.0,68,sprint_classes - speed_skating
1,24.0,160.0,57.0,125,boxing - lighter_classes_speed
1,32.0,194.0,88.0,162,team_sports - volleyball
0,25.0,166.0,55.0,194,team_sports - volleyball
1,26.0,173.0,69.0,159,racket_net_sports - badminton
0,20.0,168.0,69.0,102,team_sports - handball
0,27.0,168.0,54.0,167,endurance_stamina - running
1,27.0,181.0,84.0,149,watercraft_racing - rowing
1,25.0,178.0,82.0,190,watercraft_racing - canoeing_kayaking
1,24.0,183.0,82.0,204,winter_sliding_alpine - alpine_skiing
1,40.0,186.0,95.0,190,team_sports - ice_hockey
1,33.0,172.0,74.0,53,precision_marksmanship - shooting
1,23.0,180.0,80.0,98,artistic_aesthetic_judged - freestyle_skiing
1,21.0,182.0,75.0,102,sprint_classes - swimming
1,25.0,184.0,92.0,67,strength_power_throws
1,40.0,175.0,86.0,72,precision_marksmanship - shooting
0,26.0,175.0,70.0,168,athletics_technical - hurdles_steeplechase
1,25.0,162.0,60.0,61,artistic_aesthetic_judged - gymnastics
1,23.0,170.0,61.0,94,sprint_classes - swimming
1,30.0,183.0,81.0,88,team_sports - basketball
1,25.0,188.0,90.0,190,multi_discipline_combined
1,28.0,181.0,71.0,88,fencing
1,20.0,202.0,105.0,166,watercraft_racing - rowing
1,21.0,180.0,76.0,168,Uncategorized
0,25.0,168.0,60.0,19,fencing
1,23.0,200.0,102.0,79,team_sports - handball
1,22.0,180.0,70.0,12,sprint_classes - athletics
1,19.0,176.0,72.0,117,sprint_classes - swimming
1,21.0,160.0,48.0,196,boxing - lighter_classes_speed
1,24.0,177.0,83.0,98,sprint_classes - cycling
0,27.0,176.0,68.0,102,team_sports - basketball
1,29.0,151.0,66.0,149,watercraft_racing - sailing
0,23.0,162.0,64.0,145,sprint_classes - athletics
1,27.0,186.0,73.0,90,team_sports - basketball
1,23.0,165.0,60.0,107,artistic_aesthetic_judged - gymnastics
0,24.0,183.0,64.0,43,team_sports - basketball
0,22.0,171.0,58.0,67,Uncategorized
0,26.0,181.0,72.0,31,watercraft_racing - rowing
1,19.0,166.0,60.0,161,artistic_aesthetic_judged - diving
1,22.0,162.0,58.0,78,team_sports - football
1,26.0,186.0,93.0,187,team_sports - ice_hockey
1,35.0,185.0,96.0,25,wrestling - heavy_classes_power
0,20.0,162.0,60.0,149,team_sports - hockey
1,27.0,197.0,94.0,187,team_sports - handball
1,23.0,183.0,80.0,65,watercraft_racing - sailing
1,23.0,187.0,77.0,72,athletics_technical - hurdles_steeplechase
1,22.0,175.0,66.0,88,fencing
1,24.0,190.0,90.0,147,watercraft_racing - rowing
1,20.0,207.0,72.0,17,Uncategorized
0,22.0,165.0,62.0,107,team_sports - handball
0,23.0,167.0,66.0,72,strength_power_throws
1,21.0,171.0,66.0,202,sprint_classes - athletics
1,21.0,180.0,73.0,98,winter_sliding_alpine - luge
1,25.0,183.0,90.0,8,watercraft_racing - rowing
1,19.0,185.0,80.0,88,athletics_technical - jumps_and_vault
1,19.0,182.0,78.0,110,fencing
1,23.0,175.0,71.0,190,judo - middle_classes_mixed
1,23.0,185.0,75.0,12,artistic_aesthetic_judged - freestyle_skiing
0,20.0,173.0,65.0,168,artistic_aesthetic_judged - freestyle_skiing
1,19.0,189.0,86.0,119,Uncategorized
0,25.0,170.0,66.0,225,team_sports - hockey
1,28.0,155.0,52.0,3,endurance_stamina - running
1,23.0,160.0,57.0,77,artistic_aesthetic_judged - diving
0,13.0,155.0,47.0,166,artistic_aesthetic_judged - diving
0,26.0,180.0,72.0,49,team_sports - handball
1,27.0,188.0,95.0,210,team_sports - water_polo
1,19.0,183.0,73.0,45,Uncategorized
1,24.0,193.0,93.0,12,watercraft_racing - rowing
0,21.0,168.0,61.0,50,Uncategorized
1,19.0,186.0,70.0,147,Uncategorized
1,20.0,168.0,57.0,155,boxing - lighter_classes_speed
1,29.0,181.0,72.0,25,endurance_stamina - running
1,20.0,174.0,74.0,159,endurance_stamina - road_cycling
1,23.0,175.0,75.0,19,boxing - middle_classes_mixed
1,23.0,180.0,70.0,178,endurance_stamina - cross_country_skiing
0,18.0,152.0,44.0,212,artistic_aesthetic_judged - figure_skating
1,21.0,186.0,93.0,107,watercraft_racing - rowing
1,22.0,193.0,80.0,212,fencing
1,25.0,176.0,65.0,147,multi_discipline_combined
1,20.0,167.0,61.0,31,artistic_aesthetic_judged - gymnastics
1,26.0,158.0,60.0,128,weightlifting - light_classes
0,25.0,172.0,70.0,52,winter_sliding_alpine - luge
1,20.0,175.0,66.0,101,equestrian
0,27.0,170.0,55.0,12,endurance_stamina - running
1,32.0,182.0,68.0,212,endurance_stamina - road_cycling
1,24.0,190.0,90.0,215,sprint_classes - swimming
1,23.0,187.0,82.0,77,team_sports - hockey
1,21.0,185.0,140.0,12,weightlifting - heavy_classes
0,18.0,157.0,50.0,127,sprint_classes - swimming
1,23.0,163.0,69.0,102,weightlifting - light_classes
0,28.0,190.0,80.0,173,team_sports - basketball
1,23.0,172.0,72.0,196,racket_net_sports - badminton
1,23.0,160.0,60.0,212,weightlifting - light_classes
1,22.0,182.0,76.0,72,sprint_classes - swimming
1,18.0,183.0,66.0,72,artistic_aesthetic_judged - figure_skating
1,23.0,173.0,75.0,223,winter_sliding_alpine - alpine_skiing
1,23.0,172.0,66.0,102,judo - lighter_classes_speed
1,25.0,169.0,58.0,203,wrestling - lighter_classes_speed
1,34.0,180.0,68.0,212,watercraft_racing - rowing
0,25.0,163.0,55.0,102,team_sports - volleyball
1,23.0,204.0,90.0,142,athletics_technical - jumps_and_vault
1,24.0,205.0,97.0,190,team_sports - basketball
1,27.0,184.0,75.0,13,athletics_technical - jumps_and_vault
1,18.0,180.0,70.0,212,sprint_classes - athletics
0,25.0,165.0,52.0,104,endurance_stamina - running
1,28.0,190.0,94.0,68,team_sports - ice_hockey
1,22.0,198.0,140.0,68,strength_power_throws
0,19.0,153.0,45.0,72,artistic_aesthetic_judged - gymnastics
1,20.0,184.0,77.0,202,sprint_classes - athletics
1,26.0,177.0,89.0,98,winter_sliding_alpine - bobsleigh
0,26.0,166.0,58.0,12,team_sports - basketball
1,25.0,172.0,74.0,210,fencing
1,23.0,185.0,76.0,28,team_sports - volleyball
1,19.0,194.0,98.0,187,watercraft_racing - rowing
1,24.0,190.0,83.0,92,team_sports - basketball
0,22.0,169.0,65.0,98,fencing
0,24.0,166.0,52.0,12,endurance_stamina - running
1,24.0,174.0,70.0,66,team_sports - ice_hockey
0,24.0,169.0,61.0,61,racket_net_sports - tennis
1,21.0,179.0,80.0,72,athletics_technical - jumps_and_vault
1,29.0,188.0,90.0,35,watercraft_racing - canoeing_kayaking
1,19.0,175.0,71.0,40,endurance_stamina - road_cycling
1,21.0,173.0,68.0,92,team_sports - football
1,22.0,192.0,84.0,142,Uncategorized
0,23.0,168.0,63.0,72,team_sports - hockey
1,25.0,159.0,52.0,223,wrestling - lighter_classes_speed
1,22.0,157.0,71.0,98,boxing - middle_classes_mixed
1,22.0,183.0,92.0,12,watercraft_racing - rowing
1,25.0,188.0,98.0,212,team_sports - ice_hockey
1,25.0,180.0,77.0,67,team_sports - ice_hockey
1,23.0,175.0,83.0,102,team_sports - baseball_softball
1,26.0,176.0,70.0,149,endurance_stamina - running
0,23.0,171.0,63.0,72,athletics_technical - jumps_and_vault
1,26.0,180.0,64.0,190,watercraft_racing - sailing
1,22.0,187.0,80.0,66,watercraft_racing - canoeing_kayaking
1,21.0,190.0,65.0,163,athletics_technical - jumps_and_vault
0,17.0,164.0,57.0,40,artistic_aesthetic_judged - diving
1,18.0,162.0,58.0,155,artistic_aesthetic_judged - gymnastics
0,32.0,170.0,55.0,166,endurance_stamina - running
0,26.0,165.0,52.0,155,athletics_technical - jumps_and_vault
1,28.0,196.0,93.0,212,watercraft_racing - rowing
1,22.0,168.0,56.0,81,team_sports - football
1,23.0,186.0,72.0,19,endurance_stamina - running
1,19.0,165.0,65.0,92,weightlifting - light_classes
0,23.0,168.0,57.0,40,artistic_aesthetic_judged - synchronized_swimming
1,27.0,180.0,69.0,90,precision_marksmanship - shooting
0,14.0,167.0,53.0,19,sprint_classes - swimming
1,21.0,175.0,57.0,72,boxing - lighter_classes_speed
1,25.0,192.0,102.0,31,strength_power_throws
0,35.0,167.0,52.0,112,endurance_stamina - running
0,17.0,153.0,68.0,69,sprint_classes - swimming
1,26.0,180.0,66.0,35,watercraft_racing - sailing
0,20.0,168.0,74.0,13,winter_sliding_alpine - luge
0,22.0,165.0,54.0,35,equestrian
1,23.0,182.0,72.0,31,team_sports - football
1,27.0,196.0,98.0,168,watercraft_racing - rowing
1,21.0,185.0,82.0,212,endurance_stamina - biathlon
1,23.0,190.0,80.0,68,team_sports - basketball
1,24.0,198.0,112.0,49,strength_power_throws
0,19.0,170.0,65.0,98,artistic_aesthetic_judged - freestyle_skiing
1,37.0,178.0,75.0,162,watercraft_racing - sailing
1,21.0,189.0,87.0,67,watercraft_racing - rowing
1,24.0,191.0,78.0,190,sprint_classes - swimming
1,20.0,178.0,73.0,13,artistic_aesthetic_judged - diving
1,21.0,185.0,77.0,66,watercraft_racing - canoeing_kayaking
1,19.0,168.0,55.0,208,endurance_stamina - running
0,20.0,175.0,70.0,168,team_sports - water_polo
0,24.0,193.0,76.0,72,watercraft_racing - rowing
0,27.0,175.0,74.0,40,team_sports - handball
1,24.0,184.0,84.0,66,strength_power_throws
1,19.0,175.0,89.0,79,watercraft_racing - sailing
1,21.0,175.0,73.0,98,team_sports - football
1,21.0,190.0,86.0,152,team_sports - basketball
1,22.0,183.0,92.0,66,team_sports - ice_hockey
1,22.0,182.0,75.0,12,sprint_classes - cycling
1,28.0,173.0,72.0,215,fencing
1,29.0,183.0,82.0,40,watercraft_racing - sailing
1,33.0,180.0,123.0,94,weightlifting - heavy_classes
1,26.0,170.0,68.0,212,boxing - middle_classes_mixed
1,22.0,182.0,86.0,194,team_sports - ice_hockey
0,23.0,168.0,56.0,147,team_sports - football
1,19.0,180.0,60.0,212,endurance_stamina - running
0,23.0,167.0,58.0,190,team_sports - football
0,20.0,173.0,64.0,142,endurance_stamina - longer_middle_swimming
1,27.0,166.0,57.0,67,boxing - lighter_classes_speed
1,19.0,170.0,49.0,14,boxing - lighter_classes_speed
1,37.0,187.0,75.0,67,equestrian
0,20.0,148.0,35.0,102,endurance_stamina - running
1,29.0,188.0,78.0,67,racket_net_sports - tennis
0,26.0,183.0,84.0,132,strength_power_throws
1,22.0,187.0,87.0,119,watercraft_racing - canoeing_kayaking
1,21.0,190.0,92.0,147,team_sports - ice_hockey
1,22.0,170.0,60.0,194,multi_discipline_combined
1,26.0,185.0,75.0,189,endurance_stamina - triathlon
1,21.0,174.0,74.0,98,endurance_stamina - road_cycling
1,20.0,190.0,82.0,209,Uncategorized
1,24.0,175.0,74.0,212,wrestling - middle_classes_mixed
1,24.0,185.0,82.0,149,watercraft_racing - sailing
1,29.0,198.0,100.0,212,team_sports - basketball
1,24.0,179.0,70.0,132,sprint_classes - athletics
1,19.0,172.0,70.0,212,athletics_technical - jumps_and_vault
1,17.0,184.0,82.0,78,weightlifting - middle_classes
0,16.0,170.0,67.0,13,artistic_aesthetic_judged - figure_skating
1,24.0,172.0,60.0,53,endurance_stamina - road_cycling
0,24.0,174.0,60.0,68,endurance_stamina - running
1,22.0,182.0,81.0,50,boxing - heavy_classes_power
1,21.0,193.0,80.0,35,athletics_technical - jumps_and_vault
0,21.0,166.0,54.0,120,endurance_stamina - triathlon
1,24.0,190.0,125.0,168,strength_power_throws
1,23.0,170.0,77.0,9,weightlifting - middle_classes
0,21.0,176.0,68.0,40,Uncategorized
1,20.0,178.0,74.0,14,equestrian
0,19.0,171.0,52.0,63,endurance_stamina - running
1,22.0,178.0,82.0,35,team_sports - ice_hockey
1,27.0,177.0,85.0,66,team_sports - ice_hockey
0,23.0,171.0,59.0,166,endurance_stamina - running
1,27.0,177.0,79.0,210,team_sports - water_polo
0,21.0,180.0,65.0,142,team_sports - volleyball
0,25.0,162.0,51.0,98,endurance_stamina - cross_country_skiing
1,22.0,167.0,54.0,159,boxing - lighter_classes_speed
1,19.0,184.0,75.0,12,Uncategorized
1,18.0,160.0,72.0,12,Uncategorized
0,21.0,178.0,65.0,72,racket_net_sports - badminton
0,22.0,163.0,59.0,45,team_sports - football
1,23.0,177.0,71.0,102,team_sports - football
1,23.0,186.0,72.0,159,multi_discipline_combined
1,24.0,182.0,85.0,159,winter_sliding_alpine - luge
1,25.0,190.0,74.0,162,athletics_technical - hurdles_steeplechase
0,18.0,172.0,62.0,13,artistic_aesthetic_judged - diving
1,26.0,175.0,100.0,107,judo - middle_classes_mixed
1,20.0,170.0,67.0,98,team_sports - football
1,24.0,185.0,86.0,212,team_sports - handball
1,27.0,166.0,59.0,74,artistic_aesthetic_judged - gymnastics
1,26.0,176.0,62.0,39,endurance_stamina - running
1,28.0,183.0,83.0,212,artistic_aesthetic_judged - figure_skating
1,20.0,179.0,77.0,190,artistic_aesthetic_judged - snowboarding
1,29.0,172.0,70.0,35,artistic_aesthetic_judged - gymnastics
1,26.0,183.0,79.0,72,watercraft_racing - canoeing_kayaking
1,30.0,175.0,60.0,92,boxing - lighter_classes_speed
0,20.0,160.0,62.0,115,watercraft_racing - sailing
1,21.0,175.0,85.0,58,weightlifting - light_classes
