Sex,Age,Height,Weight,NOC,Category
1,25.0,185.0,87.0,77,Uncategorized
1,20.0,169.0,78.0,102,judo - middle_classes_mixed
1,25.0,180.0,68.0,31,artistic_aesthetic_judged - gymnastics
1,24.0,180.0,75.0,68,team_sports - hockey
0,20.0,161.0,58.0,78,sprint_classes - athletics
1,23.0,186.0,73.0,17,sprint_classes - swimming
1,24.0,168.0,61.0,102,endurance_stamina - cross_country_skiing
0,17.0,169.0,61.0,212,Uncategorized
1,37.0,188.0,91.0,212,team_sports - curling
1,20.0,189.0,87.0,190,team_sports - ice_hockey
0,19.0,169.0,55.0,40,watercraft_racing - canoeing_kayaking
1,32.0,190.0,86.0,212,team_sports - volleyball
1,31.0,186.0,92.0,67,team_sports - ice_hockey
0,15.0,177.0,68.0,12,sprint_classes - swimming
0,16.0,166.0,53.0,183,sprint_classes - swimming
0,15.0,160.0,53.0,35,artistic_aesthetic_judged - figure_skating
0,26.0,175.0,63.0,209,athletics_technical - jumps_and_vault
1,20.0,168.0,59.0,124,team_sports - hockey
0,24.0,174.0,60.0,142,athletics_technical - hurdles_steeplechase
1,26.0,172.0,65.0,102,sprint_classes - athletics
0,16.0,140.0,35.0,67,artistic_aesthetic_judged - gymnastics
1,32.0,196.0,105.0,190,watercraft_racing - rowing
1,20.0,180.0,80.0,88,watercraft_racing - canoeing_kayaking
1,26.0,176.0,70.0,187,sprint_classes - athletics
1,30.0,170.0,60.0,218,precision_marksmanship - shooting
1,24.0,155.0,48.0,196,boxing - lighter_classes_speed
0,23.0,172.0,63.0,88,multi_discipline_combined
1,22.0,188.0,100.0,13,watercraft_racing - sailing
1,26.0,195.0,93.0,212,team_sports - handball
1,24.0,179.0,83.0,81,multi_discipline_combined
1,27.0,188.0,84.0,98,winter_sliding_alpine - bobsleigh
1,23.0,183.0,71.0,72,endurance_stamina - triathlon
1,25.0,179.0,68.0,168,artistic_aesthetic_judged - figure_skating
1,23.0,188.0,85.0,72,athletics_technical - hurdles_steeplechase
1,24.0,200.0,102.0,49,team_sports - water_polo
1,28.0,175.0,71.0,90,team_sports - hockey
1,30.0,195.0,87.0,67,Uncategorized
1,23.0,165.0,54.0,103,boxing - lighter_classes_speed
0,17.0,157.0,49.0,212,artistic_aesthetic_judged - gymnastics
1,26.0,175.0,75.0,88,watercraft_racing - sailing
1,22.0,190.0,121.0,50,weightlifting - heavy_classes
1,24.0,166.0,68.0,12,boxing - middle_classes_mixed
1,21.0,168.0,59.0,15,racket_net_sports - tennis
0,19.0,166.0,60.0,204,sprint_classes - swimming
0,19.0,164.0,64.0,72,sprint_classes - swimming
1,24.0,176.0,74.0,209,fencing
1,31.0,177.0,70.0,77,watercraft_racing - sailing
1,30.0,181.0,86.0,74,winter_sliding_alpine - bobsleigh
1,22.0,206.0,102.0,212,watercraft_racing - rowing
1,19.0,175.0,70.0,212,Uncategorized
1,24.0,165.0,50.0,102,endurance_stamina - speed_skating
1,22.0,185.0,80.0,68,team_sports - hockey
1,23.0,174.0,74.0,142,sprint_classes - cycling
1,27.0,175.0,68.0,190,watercraft_racing - sailing
0,16.0,168.0,57.0,35,sprint_classes - swimming
0,24.0,171.0,68.0,159,strength_power_throws
1,18.0,170.0,57.0,57,boxing - lighter_classes_speed
1,25.0,192.0,76.0,62,athletics_technical - hurdles_steeplechase
0,24.0,165.0,60.0,190,watercraft_racing - sailing
1,17.0,191.0,91.0,212,Uncategorized
0,35.0,165.0,65.0,53,team_sports - curling
1,24.0,187.0,84.0,147,sprint_classes - speed_skating
0,16.0,168.0,65.0,86,Uncategorized
1,21.0,184.0,81.0,74,Uncategorized
0,20.0,184.0,73.0,68,watercraft_racing - rowing
1,23.0,172.0,78.0,166,watercraft_racing - canoeing_kayaking
1,27.0,180.0,78.0,67,sprint_classes - athletics
1,48.0,170.0,60.0,107,fencing
0,28.0,172.0,58.0,212,watercraft_racing - sailing
0,20.0,177.0,70.0,40,team_sports - volleyball
1,23.0,168.0,65.0,223,artistic_aesthetic_judged - gymnastics
0,21.0,168.0,55.0,52,endurance_stamina - biathlon
0,21.0,163.0,66.0,212,team_sports - football
0,21.0,168.0,62.0,107,team_sports - handball
1,30.0,183.0,80.0,98,team_sports - baseball_softball
1,21.0,178.0,61.0,168,endurance_stamina - running
1,26.0,161.0,57.0,210,wrestling - lighter_classes_speed
1,23.0,173.0,70.0,67,watercraft_racing - sailing
0,25.0,170.0,62.0,40,multi_discipline_combined
0,23.0,171.0,64.0,190,team_sports - football
1,27.0,193.0,93.0,212,watercraft_racing - rowing
1,25.0,177.0,75.0,98,Uncategorized
1,17.0,183.0,78.0,12,Uncategorized
1,20.0,182.0,86.0,102,strength_power_throws
1,23.0,180.0,80.0,190,watercraft_racing - canoeing_kayaking
0,25.0,165.0,60.0,190,endurance_stamina - cross_country_skiing
1,20.0,171.0,85.0,145,team_sports - football
1,16.0,181.0,72.0,98,Uncategorized
1,35.0,194.0,90.0,159,strength_power_throws
0,22.0,162.0,69.0,77,strength_power_throws
0,27.0,171.0,60.0,67,watercraft_racing - canoeing_kayaking
1,26.0,189.0,88.0,53,watercraft_racing - rowing
0,22.0,163.0,58.0,190,endurance_stamina - cross_country_skiing
0,17.0,175.0,60.0,52,sprint_classes - swimming
1,29.0,185.0,88.0,189,team_sports - ice_hockey
1,33.0,178.0,75.0,8,equestrian
0,25.0,155.0,51.0,212,sprint_classes - athletics
1,24.0,174.0,70.0,166,endurance_stamina - biathlon
1,16.0,187.0,68.0,86,Uncategorized
1,25.0,187.0,95.0,210,watercraft_racing - rowing
1,23.0,184.0,70.0,81,team_sports - football
1,19.0,180.0,63.0,75,boxing - lighter_classes_speed
1,27.0,173.0,73.0,28,judo - middle_classes_mixed
1,27.0,180.0,77.0,88,team_sports - handball
1,43.0,185.0,104.0,212,watercraft_racing - sailing
1,28.0,183.0,77.0,212,endurance_stamina - road_cycling
0,17.0,161.0,50.0,102,sprint_classes - athletics
1,24.0,160.0,61.0,35,artistic_aesthetic_judged - gymnastics
1,35.0,183.0,74.0,61,watercraft_racing - rowing
0,23.0,155.0,48.0,212,artistic_aesthetic_judged - figure_skating
1,23.0,173.0,63.0,79,watercraft_racing - sailing
1,23.0,177.0,73.0,66,artistic_aesthetic_judged - freestyle_skiing
1,26.0,177.0,62.0,223,Uncategorized
1,23.0,193.0,90.0,77,team_sports - water_polo
1,21.0,172.0,74.0,67,team_sports - hockey
1,27.0,165.0,69.0,212,team_sports - ice_hockey
1,22.0,165.0,56.0,124,endurance_stamina - road_cycling
1,25.0,188.0,110.0,212,strength_power_throws
1,21.0,175.0,80.0,35,winter_sliding_alpine - luge
1,29.0,175.0,74.0,159,fencing
1,21.0,169.0,75.0,12,weightlifting - middle_classes
1,24.0,176.0,76.0,167,team_sports - hockey
1,30.0,187.0,87.0,168,artistic_aesthetic_judged - figure_skating
1,20.0,173.0,70.0,215,sprint_classes - athletics
1,28.0,186.0,68.0,67,watercraft_racing - rowing
1,21.0,182.0,76.0,77,watercraft_racing - sailing
1,23.0,180.0,78.0,48,judo - middle_classes_mixed
1,20.0,164.0,59.0,45,team_sports - football
1,19.0,177.0,73.0,177,athletics_technical - jumps_and_vault
1,32.0,173.0,71.0,68,team_sports - football
1,22.0,171.0,75.0,28,boxing - middle_classes_mixed
1,18.0,170.0,65.0,50,fencing
1,30.0,182.0,67.0,77,endurance_stamina - triathlon
1,30.0,178.0,70.0,93,Uncategorized
1,19.0,165.0,58.0,40,artistic_aesthetic_judged - diving
1,27.0,186.0,80.0,212,team_sports - volleyball
0,21.0,166.0,62.0,40,team_sports - hockey
1,48.0,167.0,68.0,107,precision_marksmanship - shooting
1,26.0,188.0,92.0,142,watercraft_racing - rowing
1,28.0,182.0,74.0,107,Uncategorized
1,19.0,187.0,79.0,98,team_sports - basketball
1,22.0,180.0,77.0,77,team_sports - hockey
1,21.0,183.0,68.0,45,Uncategorized
1,22.0,177.0,53.0,12,Uncategorized
1,20.0,168.0,69.0,67,fencing
0,21.0,168.0,75.0,42,strength_power_throws
1,21.0,176.0,74.0,107,team_sports - hockey
1,26.0,173.0,69.0,3,endurance_stamina - road_cycling
1,29.0,183.0,72.0,98,watercraft_racing - sailing
0,23.0,173.0,58.0,168,athletics_technical - hurdles_steeplechase
0,23.0,168.0,58.0,79,endurance_stamina - biathlon
1,43.0,183.0,86.0,72,equestrian
1,23.0,178.0,65.0,35,endurance_stamina - running
1,25.0,181.0,73.0,187,endurance_stamina - cross_country_skiing
0,27.0,172.0,58.0,61,endurance_stamina - running
0,25.0,182.0,68.0,74,team_sports - volleyball
0,34.0,162.0,63.0,190,team_sports - ice_hockey
0,21.0,153.0,48.0,212,winter_sliding_alpine - alpine_skiing
1,32.0,178.0,62.0,67,endurance_stamina - running
1,21.0,173.0,74.0,98,winter_sliding_alpine - alpine_skiing
1,19.0,150.0,54.0,89,weightlifting - light_classes
1,27.0,193.0,86.0,98,team_sports - volleyball
1,27.0,178.0,76.0,98,multi_discipline_combined
1,30.0,186.0,105.0,151,wrestling - heavy_classes_power
0,28.0,160.0,59.0,72,team_sports - hockey
1,26.0,205.0,105.0,212,team_sports - volleyball
1,24.0,187.0,69.0,62,winter_sliding_alpine - ski_jumping
0,33.0,171.0,62.0,13,precision_marksmanship - archery
1,20.0,171.0,60.0,81,sprint_classes - athletics
1,22.0,189.0,100.0,168,winter_sliding_alpine - luge
0,16.0,159.0,47.0,19,artistic_aesthetic_judged - gymnastics
0,26.0,163.0,65.0,66,team_sports - ice_hockey
1,19.0,180.0,75.0,212,Uncategorized
0,15.0,172.0,63.0,102,sprint_classes - swimming
1,23.0,192.0,90.0,95,team_sports - handball
1,22.0,180.0,85.0,194,watercraft_racing - rowing
1,24.0,180.0,78.0,93,judo - middle_classes_mixed
1,21.0,173.0,65.0,107,Uncategorized
1,22.0,183.0,83.0,210,fencing
1,32.0,183.0,74.0,172,athletics_technical - jumps_and_vault
1,24.0,180.0,81.0,212,team_sports - ice_hockey
1,22.0,194.0,89.0,166,team_sports - handball
0,18.0,159.0,50.0,67,Uncategorized
1,31.0,180.0,81.0,187,winter_sliding_alpine - bobsleigh
1,26.0,174.0,68.0,212,athletics_technical - jumps_and_vault
1,24.0,183.0,86.0,212,team_sports - ice_hockey
1,28.0,204.0,67.0,84,Uncategorized
1,25.0,176.0,76.0,149,sprint_classes - cycling
1,36.0,187.0,86.0,19,precision_marksmanship - shooting
1,22.0,190.0,84.0,12,team_sports - baseball_softball
0,25.0,176.0,73.0,194,team_sports - volleyball
1,23.0,182.0,77.0,78,sprint_classes - athletics
1,20.0,185.0,82.0,168,team_sports - ice_hockey
1,23.0,175.0,75.0,8,team_sports - hockey
1,21.0,183.0,81.0,194,watercraft_racing - rowing
1,21.0,198.0,97.0,58,team_sports - basketball
1,19.0,190.0,132.0,213,judo - heavy_classes_power
0,17.0,160.0,58.0,190,team_sports - football
1,24.0,181.0,74.0,8,watercraft_racing - sailing
1,24.0,200.0,105.0,168,team_sports - handball
0,27.0,170.0,60.0,72,endurance_stamina - cross_country_skiing
1,22.0,174.0,69.0,66,athletics_technical - jumps_and_vault
1,41.0,178.0,60.0,128,watercraft_racing - sailing
0,28.0,165.0,50.0,68,sprint_classes - athletics
1,22.0,170.0,78.0,28,judo - middle_classes_mixed
0,17.0,179.0,65.0,223,athletics_technical - jumps_and_vault
1,24.0,182.0,72.0,12,watercraft_racing - canoeing_kayaking
1,26.0,190.0,88.0,100,athletics_technical - hurdles_steeplechase
0,19.0,152.0,50.0,210,team_sports - hockey
1,27.0,188.0,82.0,212,fencing
0,22.0,172.0,70.0,40,watercraft_racing - sailing
1,20.0,168.0,62.0,61,artistic_aesthetic_judged - gymnastics
1,20.0,175.0,64.0,187,team_sports - ice_hockey
1,27.0,174.0,71.0,62,endurance_stamina - running
1,34.0,172.0,82.0,210,precision_marksmanship - shooting
1,22.0,181.0,81.0,98,boxing - heavy_classes_power
1,29.0,185.0,64.0,128,endurance_stamina - road_cycling
1,24.0,180.0,75.0,210,endurance_stamina - running
1,28.0,170.0,68.0,100,endurance_stamina - road_cycling
1,24.0,185.0,86.0,60,strength_power_throws
1,23.0,181.0,78.0,77,athletics_technical - jumps_and_vault
1,23.0,192.0,96.0,168,team_sports - water_polo
1,19.0,183.0,85.0,12,team_sports - basketball
1,20.0,172.0,63.0,190,endurance_stamina - road_cycling
1,20.0,198.0,82.0,72,athletics_technical - jumps_and_vault
1,36.0,174.0,65.0,8,equestrian
0,22.0,165.0,55.0,190,endurance_stamina - road_cycling
1,32.0,168.0,68.0,81,team_sports - football
1,29.0,172.0,65.0,107,precision_marksmanship - shooting
1,24.0,173.0,57.0,201,boxing - lighter_classes_speed
1,32.0,190.0,88.0,61,team_sports - water_polo
0,21.0,169.0,69.0,72,strength_power_throws
1,24.0,187.0,75.0,68,Uncategorized
1,21.0,181.0,77.0,67,sprint_classes - swimming
1,25.0,180.0,82.0,212,sprint_classes - athletics
1,19.0,170.0,65.0,14,wrestling - middle_classes_mixed
1,19.0,172.0,69.0,67,endurance_stamina - road_cycling
1,22.0,188.0,86.0,212,team_sports - water_polo
1,24.0,186.0,105.0,79,strength_power_throws
1,26.0,193.0,87.0,168,team_sports - basketball
1,26.0,190.0,86.0,159,watercraft_racing - rowing
0,25.0,152.0,48.0,77,artistic_aesthetic_judged - figure_skating
1,28.0,162.0,53.0,63,endurance_stamina - running
1,29.0,191.0,90.0,50,team_sports - baseball_softball
1,23.0,160.0,52.0,212,wrestling - lighter_classes_speed
1,28.0,188.0,130.0,39,strength_power_throws
1,23.0,170.0,64.0,12,sprint_classes - speed_skating
1,20.0,191.0,84.0,77,sprint_classes - athletics
1,27.0,170.0,63.0,98,judo - lighter_classes_speed
0,26.0,172.0,58.0,194,athletics_technical - jumps_and_vault
1,17.0,186.0,73.0,128,sprint_classes - athletics
1,25.0,180.0,70.0,147,precision_marksmanship - archery
1,22.0,177.0,89.0,12,weightlifting - heavy_classes
0,18.0,165.0,57.0,28,sprint_classes - swimming
0,25.0,183.0,78.0,72,watercraft_racing - rowing
1,22.0,181.0,75.0,102,sprint_classes - swimming
1,28.0,180.0,58.0,67,athletics_technical - hurdles_steeplechase
0,25.0,172.0,59.0,190,endurance_stamina - biathlon
0,19.0,165.0,56.0,40,sprint_classes - swimming
1,25.0,160.0,52.0,215,athletics_technical - hurdles_steeplechase
1,26.0,173.0,60.0,212,wrestling - middle_classes_mixed
1,23.0,196.0,96.0,212,team_sports - volleyball
1,20.0,180.0,69.0,19,endurance_stamina - running
1,21.0,177.0,69.0,90,sprint_classes - athletics
1,27.0,184.0,83.0,66,endurance_stamina - cross_country_skiing
1,25.0,180.0,94.0,61,strength_power_throws
1,28.0,174.0,60.0,149,endurance_stamina - running
1,28.0,186.0,87.0,13,winter_sliding_alpine - bobsleigh
0,24.0,159.0,48.0,90,team_sports - hockey
0,22.0,179.0,66.0,88,racket_net_sports - tennis
1,18.0,172.0,78.0,67,precision_marksmanship - archery
1,23.0,182.0,85.0,8,precision_marksmanship - shooting
1,32.0,170.0,62.0,53,precision_marksmanship - shooting
1,16.0,180.0,72.0,128,Uncategorized
1,19.0,181.0,71.0,142,endurance_stamina - road_cycling
0,27.0,174.0,59.0,35,team_sports - ice_hockey
1,18.0,155.0,59.0,98,artistic_aesthetic_judged - gymnastics
1,24.0,174.0,60.0,128,endurance_stamina - running
1,18.0,180.0,80.0,88,sprint_classes - swimming
1,30.0,185.0,74.0,128,wrestling - middle_classes_mixed
1,19.0,177.0,72.0,98,team_sports - football
1,30.0,182.0,80.0,132,judo - heavy_classes_power
1,31.0,179.0,75.0,190,watercraft_racing - canoeing_kayaking
1,17.0,169.0,64.0,40,artistic_aesthetic_judged - figure_skating
1,32.0,181.0,68.0,212,endurance_stamina - road_cycling
1,25.0,165.0,62.0,128,wrestling - lighter_classes_speed
1,20.0,169.0,48.0,42,boxing - lighter_classes_speed
1,23.0,185.0,80.0,68,team_sports - hockey
1,35.0,180.0,85.0,78,winter_sliding_alpine - alpine_skiing
1,27.0,186.0,105.0,98,strength_power_throws
0,20.0,165.0,70.0,103,team_sports - ice_hockey
0,23.0,156.0,51.0,102,team_sports - curling
1,19.0,172.0,88.0,194,winter_sliding_alpine - luge
1,30.0,174.0,74.0,13,artistic_aesthetic_judged - diving
1,29.0,208.0,110.0,77,team_sports - basketball
1,26.0,171.0,69.0,194,team_sports - football
1,24.0,180.0,73.0,72,team_sports - hockey
0,31.0,174.0,62.0,12,watercraft_racing - sailing
0,18.0,168.0,61.0,72,athletics_technical - jumps_and_vault
1,18.0,178.0,77.0,212,watercraft_racing - canoeing_kayaking
1,24.0,185.0,81.0,203,judo - middle_classes_mixed
0,27.0,170.0,83.0,128,strength_power_throws
0,28.0,169.0,52.0,8,endurance_stamina - road_cycling
1,25.0,186.0,86.0,187,team_sports - ice_hockey
0,23.0,169.0,65.0,72,judo - middle_classes_mixed
1,19.0,190.0,84.0,212,watercraft_racing - rowing
1,23.0,164.0,62.0,190,wrestling - lighter_classes_speed
1,21.0,184.0,72.0,168,endurance_stamina - running
1,23.0,170.0,67.0,107,endurance_stamina - road_cycling
1,22.0,177.0,74.0,211,team_sports - football
1,22.0,170.0,68.0,209,artistic_aesthetic_judged - gymnastics
1,24.0,183.0,82.0,77,fencing
0,20.0,166.0,49.0,12,artistic_aesthetic_judged - rhythmic_gymnastics
1,27.0,183.0,98.0,223,winter_sliding_alpine - bobsleigh
1,30.0,185.0,83.0,61,team_sports - water_polo
1,24.0,195.0,94.0,166,team_sports - handball
1,22.0,181.0,85.0,61,watercraft_racing - canoeing_kayaking
1,30.0,174.0,79.0,103,team_sports - ice_hockey
1,20.0,165.0,60.0,92,wrestling - lighter_classes_speed
1,23.0,207.0,156.0,79,team_sports - basketball
1,22.0,182.0,88.0,49,winter_sliding_alpine - alpine_skiing
0,21.0,172.0,66.0,25,watercraft_racing - rowing
1,20.0,167.0,54.0,90,winter_sliding_alpine - alpine_skiing
1,22.0,187.0,82.0,35,team_sports - hockey
1,22.0,169.0,62.0,107,wrestling - lighter_classes_speed
1,30.0,171.0,70.0,35,watercraft_racing - sailing
1,31.0,183.0,82.0,107,team_sports - baseball_softball
0,18.0,170.0,66.0,72,watercraft_racing - canoeing_kayaking
0,25.0,175.0,60.0,35,fencing
1,24.0,221.0,110.0,40,team_sports - basketball
1,20.0,180.0,66.0,166,athletics_technical - jumps_and_vault
1,18.0,178.0,60.0,163,endurance_stamina - running
0,24.0,174.0,61.0,74,fencing
0,19.0,176.0,72.0,53,team_sports - handball
1,25.0,188.0,85.0,77,team_sports - hockey
1,26.0,190.0,83.0,159,athletics_technical - jumps_and_vault
1,22.0,185.0,79.0,88,team_sports - basketball
1,20.0,183.0,96.0,35,winter_sliding_alpine - bobsleigh
1,18.0,177.0,73.0,61,watercraft_racing - canoeing_kayaking
0,22.0,158.0,53.0,102,team_sports - football
1,24.0,200.0,93.0,88,team_sports - water_polo
1,22.0,177.0,73.0,98,team_sports - football
0,25.0,168.0,59.0,102,team_sports - football
1,30.0,180.0,78.0,68,team_sports - hockey
1,28.0,175.0,66.0,147,precision_marksmanship - shooting
0,21.0,161.0,53.0,125,sprint_classes - athletics
1,24.0,181.0,70.0,61,team_sports - hockey
1,21.0,160.0,50.0,193,endurance_stamina - running
1,28.0,181.0,94.0,190,team_sports - ice_hockey
1,24.0,181.0,84.0,210,team_sports - water_polo
0,20.0,178.0,77.0,147,team_sports - handball
0,18.0,155.0,51.0,210,artistic_aesthetic_judged - diving
0,25.0,168.0,63.0,53,team_sports - handball
0,19.0,156.0,46.0,25,artistic_aesthetic_judged - gymnastics
1,24.0,186.0,78.0,147,watercraft_racing - sailing
1,28.0,181.0,88.0,159,watercraft_racing - rowing
0,22.0,161.0,58.0,102,sprint_classes - speed_skating
1,21.0,197.0,94.0,93,watercraft_racing - rowing
0,26.0,167.0,54.0,72,Uncategorized
0,20.0,179.0,79.0,210,team_sports - volleyball
1,24.0,175.0,94.0,103,weightlifting - heavy_classes
0,25.0,173.0,59.0,40,fencing
1,22.0,170.0,82.0,190,wrestling - middle_classes_mixed
1,20.0,184.0,70.0,189,sprint_classes - swimming
0,16.0,165.0,60.0,215,team_sports - volleyball
0,22.0,166.0,62.0,40,racket_net_sports - badminton
0,18.0,176.0,74.0,133,sprint_classes - swimming
1,21.0,188.0,80.0,162,team_sports - basketball
1,35.0,182.0,86.0,72,watercraft_racing - sailing
1,25.0,180.0,74.0,35,wrestling - middle_classes_mixed
0,25.0,175.0,60.0,147,endurance_stamina - road_cycling
1,21.0,175.0,81.0,225,watercraft_racing - sailing
1,19.0,176.0,64.0,93,boxing - lighter_classes_speed
0,14.0,168.0,60.0,61,sprint_classes - swimming
1,25.0,178.0,68.0,149,endurance_stamina - road_cycling
0,25.0,163.0,60.0,50,strength_power_throws
1,23.0,184.0,73.0,67,endurance_stamina - road_cycling
1,41.0,187.0,79.0,142,equestrian
1,22.0,182.0,87.0,31,wrestling - heavy_classes_power
1,21.0,183.0,72.0,145,team_sports - football
1,20.0,171.0,73.0,88,wrestling - middle_classes_mixed
1,23.0,192.0,95.0,28,watercraft_racing - rowing
1,30.0,182.0,77.0,35,racket_net_sports - badminton
1,21.0,197.0,100.0,52,watercraft_racing - rowing
1,19.0,183.0,73.0,131,Uncategorized
1,24.0,186.0,70.0,212,endurance_stamina - running
0,14.0,158.0,42.0,210,artistic_aesthetic_judged - diving
1,19.0,188.0,70.0,120,endurance_stamina - running
1,30.0,183.0,79.0,212,watercraft_racing - rowing
1,23.0,176.0,64.0,159,Uncategorized
1,23.0,190.0,92.0,67,strength_power_throws
1,18.0,184.0,75.0,225,precision_marksmanship - shooting
1,21.0,176.0,71.0,159,boxing - middle_classes_mixed
1,30.0,183.0,92.0,189,team_sports - ice_hockey
1,26.0,175.0,74.0,35,wrestling - middle_classes_mixed
0,22.0,172.0,75.0,77,winter_sliding_alpine - alpine_skiing
1,27.0,171.0,63.0,178,endurance_stamina - road_cycling
0,22.0,170.0,58.0,210,sprint_classes - athletics
1,36.0,192.0,112.0,92,wrestling - heavy_classes_power
1,19.0,180.0,80.0,39,winter_sliding_alpine - alpine_skiing
1,20.0,175.0,60.0,16,sprint_classes - athletics
1,25.0,185.0,86.0,98,racket_net_sports - tennis
1,25.0,170.0,69.0,197,weightlifting - light_classes
1,29.0,205.0,110.0,215,team_sports - basketball
1,22.0,182.0,85.0,98,watercraft_racing - rowing
1,26.0,178.0,103.0,137,boxing - heavy_classes_power
1,21.0,188.0,78.0,212,watercraft_racing - rowing
0,22.0,158.0,50.0,187,winter_sliding_alpine - alpine_skiing
1,25.0,192.0,80.0,187,fencing
